fact_id,time_id,region_id,segment_id,reason_id,Beginning_Customers,New_Customers,Lost_Customers,Net_Customers,Running_Total,Beginning_MRR,Expansion_MRR,Lost_MRR,Net_MRR,Running_Total_MRR,Churn_Rate,Retention_Rate,Missing_Records,Duplicate_Customers,Invalid_Churn_Records,Data_Quality_Status,Last_Updated_Date
138,6,1,2,4,3682,232,241,-9,3673,7498773834.438273,532573347.5200596,564971288.7474204,-32397941.227360845,7466375893.210913,0.0654535578489951,0.9345464421510048,0,0,0,Đạt,2026-06-14
139,7,1,2,4,3673,127,229,-102,3571,7466375893.210913,237442834.75458944,409027600.3233425,-171584765.56875306,7294791127.642159,0.0623468554315273,0.9376531445684726,0,0,0,Đạt,2026-06-14
140,8,1,2,4,3571,517,188,329,3900,7294791127.642159,1161919959.8497152,344231945.9669951,817688013.8827201,8112479141.524879,0.0526463175581069,0.947353682441893,0,0,0,Đạt,2026-06-14
141,9,1,2,4,3900,522,50,472,4372,8112479141.524879,928316218.2636832,112029850.14254376,816286368.1211393,8928765509.646019,0.0128205128205128,0.9871794871794872,0,0,0,Đạt,2026-06-14
142,10,1,2,4,4372,274,110,164,4536,8928765509.646019,680487315.9344089,226398443.58877608,454088872.3456328,9382854381.991652,0.0251601097895699,0.97483989021043,0,0,0,Đạt,2026-06-14
143,11,1,2,4,4536,137,382,-245,4291,9382854381.991652,250840292.0262607,925901397.421342,-675061105.3950813,8707793276.596571,0.0842151675485008,0.9157848324514992,0,0,0,Đạt,2026-06-14
144,12,1,2,4,4291,579,367,212,4503,8707793276.596571,1228079223.7361104,888115740.7826855,339963482.95342493,9047756759.549995,0.0855278489862503,0.9144721510137496,0,0,0,Đạt,2026-06-14
145,1,1,2,5,2977,112,80,32,3009,9661381007.653065,349453655.51848155,290140181.02838475,59313474.49009681,9720694482.143162,0.0268726906281491,0.9731273093718508,0,0,0,Đạt,2026-06-14
146,2,1,2,5,3009,332,228,104,3113,9720694482.143162,915537046.1836956,738987190.9044213,176549855.27927434,9897244337.422436,0.0757726819541375,0.9242273180458624,0,0,0,Đạt,2026-06-14
147,3,1,2,5,3113,297,299,-2,3111,9897244337.422436,958412546.5407652,882843568.4218917,75568978.11887348,9972813315.54131,0.0960488274975907,0.9039511725024092,0,0,0,Đạt,2026-06-14
148,4,1,2,5,3111,238,124,114,3225,9972813315.54131,867753427.5857735,398413066.4829872,469340361.1027863,10442153676.644096,0.0398585663773706,0.9601414336226294,0,0,0,Đạt,2026-06-14
149,5,1,2,5,3225,463,49,414,3639,10442153676.644096,1258388871.9993832,138362703.3311183,1120026168.6682649,11562179845.31236,0.0151937984496124,0.9848062015503876,7,0,4,Cần kiểm tra,2026-06-14
150,6,1,2,5,3639,48,266,-218,3421,11562179845.31236,143678622.3532201,704175284.654671,-560496662.3014508,11001683183.01091,0.073097004671613,0.9269029953283868,0,0,0,Đạt,2026-06-14
151,7,1,2,5,3421,74,132,-58,3363,11001683183.01091,236499967.29483423,463318350.8761803,-226818383.58134604,10774864799.429564,0.0385852090032154,0.9614147909967844,0,0,0,Đạt,2026-06-14
152,8,1,2,5,3363,207,59,148,3511,10774864799.429564,653335153.9226202,215492316.7955384,437842837.1270818,11212707636.556644,0.0175438596491228,0.9824561403508772,0,0,0,Đạt,2026-06-14
153,9,1,2,5,3511,165,150,15,3526,11212707636.556644,611719732.7748338,394703043.7352163,217016689.03961748,11429724325.596262,0.0427228709769296,0.9572771290230704,0,0,0,Đạt,2026-06-14
154,10,1,2,5,3526,460,297,163,3689,11429724325.596262,1779672893.192553,979390554.0801336,800282339.1124194,12230006664.70868,0.0842314237095859,0.915768576290414,0,0,0,Đạt,2026-06-14
155,11,1,2,5,3689,339,176,163,3852,12230006664.70868,1116231799.8671062,533177897.6478868,583053902.2192194,12813060566.9279,0.0477094063431824,0.9522905936568176,0,0,0,Đạt,2026-06-14
156,12,1,2,5,3852,145,239,-94,3758,12813060566.9279,430054680.7532528,694676151.9570773,-264621471.2038245,12548439095.724075,0.0620456905503634,0.9379543094496364,0,0,0,Đạt,2026-06-14
157,1,1,2,6,2815,279,205,74,2889,13857676629.456656,1597906520.4851906,1170869248.8645258,427037271.6206648,14284713901.07732,0.0728241563055062,0.9271758436944938,0,0,0,Đạt,2026-06-14
158,2,1,2,6,2889,274,217,57,2946,14284713901.07732,1158680973.5558977,1097390462.772215,61290510.78368282,14346004411.861004,0.0751124956732433,0.9248875043267568,0,0,0,Đạt,2026-06-14
159,3,1,2,6,2946,212,135,77,3023,14346004411.861004,1007994511.5797224,757647532.5591701,250346979.02055216,14596351390.881556,0.0458248472505091,0.9541751527494908,0,0,0,Đạt,2026-06-14
160,4,1,2,6,3023,154,112,42,3065,14596351390.881556,862875908.6622022,655119431.9406698,207756476.7215325,14804107867.603088,0.0370492887859741,0.9629507112140258,0,0,0,Đạt,2026-06-14
161,5,1,2,6,3065,340,182,158,3223,14804107867.603088,1897912528.5819545,793258034.0154772,1104654494.566477,15908762362.169563,0.0593800978792822,0.9406199021207178,0,0,0,Đạt,2026-06-14
162,6,1,2,6,3223,347,87,260,3483,15908762362.169563,1774819238.6628745,399473498.5234441,1375345740.1394303,17284108102.308994,0.0269934843313682,0.9730065156686316,0,0,0,Đạt,2026-06-14
163,7,1,2,6,3483,302,136,166,3649,17284108102.308994,1338847633.1890752,616872117.2273502,721975515.961725,18006083618.270718,0.0390467987367212,0.9609532012632788,8,0,4,Cần kiểm tra,2026-06-14
164,8,1,2,6,3649,272,106,166,3815,18006083618.270718,1519096930.257228,527179839.086262,991917091.170966,18998000709.441685,0.0290490545354891,0.9709509454645108,0,0,0,Đạt,2026-06-14
165,9,1,2,6,3815,292,62,230,4045,18998000709.441685,1714709422.1512544,295520428.20540273,1419188993.9458518,20417189703.38753,0.0162516382699868,0.9837483617300132,0,0,0,Đạt,2026-06-14
166,10,1,2,6,4045,59,267,-208,3837,20417189703.38753,342796787.748376,1219043301.045463,-876246513.2970873,19540943190.090446,0.0660074165636588,0.9339925834363412,0,0,0,Đạt,2026-06-14
167,11,1,2,6,3837,222,82,140,3977,19540943190.090446,896591527.529318,421451145.1605784,475140382.3687396,20016083572.459187,0.0213708626531144,0.9786291373468856,0,0,0,Đạt,2026-06-14
168,12,1,2,6,3977,264,80,184,4161,20016083572.459187,1219332091.2221868,320992847.7231493,898339243.4990375,20914422815.958225,0.0201156650741765,0.9798843349258236,0,0,0,Đạt,2026-06-14
169,1,1,2,7,3441,465,53,412,3853,4479664094.974736,666832937.0771344,61743713.383083366,605089223.694051,5084753318.668787,0.015402499273467,0.984597500726533,0,0,0,Đạt,2026-06-14
170,2,1,2,7,3853,198,104,94,3947,5084753318.668787,281204390.5652206,156721974.47447282,124482416.09074776,5209235734.759535,0.026991954321308,0.973008045678692,6,0,0,Cần kiểm tra,2026-06-14
171,3,1,2,7,3947,388,303,85,4032,5209235734.759535,458118325.6126425,356410966.6007594,101707359.01188314,5310943093.771418,0.0767671649353939,0.923232835064606,0,0,0,Đạt,2026-06-14
172,4,1,2,7,4032,512,164,348,4380,5310943093.771418,544630109.8566307,239449722.0260057,305180387.83062494,5616123481.602042,0.0406746031746031,0.9593253968253967,0,0,0,Đạt,2026-06-14
173,5,1,2,7,4380,577,338,239,4619,5616123481.602042,693602119.483796,420660255.4558328,272941864.0279632,5889065345.630005,0.0771689497716895,0.9228310502283104,0,0,0,Đạt,2026-06-14
174,6,1,2,7,4619,276,55,221,4840,5889065345.630005,325005284.5683059,72208006.8426927,252797277.7256132,6141862623.3556185,0.0119073392509201,0.98809266074908,0,0,0,Đạt,2026-06-14
175,7,1,2,7,4840,710,356,354,5194,6141862623.3556185,966270045.7856857,465560122.09400594,500709923.6916796,6642572547.047298,0.0735537190082644,0.9264462809917356,0,0,0,Đạt,2026-06-14
176,8,1,2,7,5194,576,216,360,5554,6642572547.047298,674250234.5728503,330606138.2631433,343644096.30970705,6986216643.357005,0.0415864458991143,0.9584135541008856,0,0,0,Đạt,2026-06-14
177,9,1,2,7,5554,383,326,57,5611,6986216643.357005,441574635.75205785,439423748.8579104,2150886.8941475158,6988367530.251153,0.0586964350018005,0.9413035649981994,0,0,0,Đạt,2026-06-14
178,10,1,2,7,5611,554,152,402,6013,6988367530.251153,624875304.2922564,195387975.1188292,429487329.1734272,7417854859.424581,0.0270896453395116,0.9729103546604884,0,0,0,Đạt,2026-06-14
179,11,1,2,7,6013,97,299,-202,5811,7417854859.424581,150191880.60929736,391781646.5214122,-241589765.91211483,7176265093.5124655,0.0497255945451521,0.950274405454848,0,0,0,Đạt,2026-06-14
180,12,1,2,7,5811,446,527,-81,5730,7176265093.5124655,601381058.1261611,818497859.1007874,-217116800.9746263,6959148292.537839,0.0906900705558423,0.9093099294441576,3,0,2,Cần kiểm tra,2026-06-14
181,1,1,2,8,2276,289,138,151,2427,6138789489.741058,742386867.6445655,300736940.1093107,441649927.5352548,6580439417.276313,0.0606326889279437,0.9393673110720564,0,0,0,Đạt,2026-06-14
182,2,1,2,8,2427,102,229,-127,2300,6580439417.276313,234790615.47685212,656091635.7729704,-421301020.2961183,6159138396.980194,0.0943551709929954,0.9056448290070044,0,0,0,Đạt,2026-06-14
183,3,1,2,8,2300,268,90,178,2478,6159138396.980194,652843042.7800158,264281483.6142413,388561559.1657745,6547699956.145968,0.0391304347826087,0.9608695652173912,0,0,0,Đạt,2026-06-14
184,4,1,2,8,2478,40,123,-83,2395,6547699956.145968,128134559.5350125,319436550.39183086,-191301990.8568184,6356397965.28915,0.049636803874092,0.950363196125908,0,0,0,Đạt,2026-06-14
185,5,1,2,8,2395,329,161,168,2563,6356397965.28915,836807574.5058987,403060083.2736021,433747491.2322966,6790145456.521447,0.067223382045929,0.932776617954071,0,0,0,Đạt,2026-06-14
186,6,1,2,8,2563,104,233,-129,2434,6790145456.521447,309258135.6337612,563021817.9938738,-253763682.3601126,6536381774.161335,0.0909090909090909,0.9090909090909092,0,0,0,Đạt,2026-06-14
187,7,1,2,8,2434,91,128,-37,2397,6536381774.161335,224135691.2870921,404128564.084418,-179992872.7973259,6356388901.364009,0.0525883319638455,0.9474116680361544,0,0,0,Đạt,2026-06-14
188,8,1,2,8,2397,274,123,151,2548,6356388901.364009,710123694.9908905,378596817.6828483,331526877.3080422,6687915778.672051,0.0513141426783479,0.948685857321652,0,0,0,Đạt,2026-06-14
189,9,1,2,8,2548,325,31,294,2842,6687915778.672051,739657661.6568661,84271725.3767033,655385936.2801628,7343301714.952214,0.0121664050235478,0.987833594976452,0,0,0,Đạt,2026-06-14
190,10,1,2,8,2842,266,162,104,2946,7343301714.952214,749622764.2490945,356096214.5258063,393526549.7232882,7736828264.675503,0.0570021111893033,0.9429978888106968,0,0,0,Đạt,2026-06-14
191,11,1,2,8,2946,152,164,-12,2934,7736828264.675503,393929839.24261385,505942764.2436104,-112012925.00099652,7624815339.674506,0.0556687033265444,0.9443312966734556,0,0,0,Đạt,2026-06-14
192,12,1,2,8,2934,328,184,144,3078,7624815339.674506,957573514.8094589,501579030.6068638,455994484.2025951,8080809823.877101,0.0627130197682345,0.9372869802317656,0,0,0,Đạt,2026-06-14
193,1,1,3,1,2973,395,283,112,3085,6077036618.845552,792819542.0520428,619041669.1001452,173777872.95189762,6250814491.79745,0.0951900437268752,0.9048099562731248,0,0,0,Đạt,2026-06-14
194,2,1,3,1,3085,312,48,264,3349,6250814491.79745,659789843.0733744,97694522.62125084,562095320.4521235,6812909812.249574,0.0155591572123176,0.9844408427876824,8,0,0,Cần kiểm tra,2026-06-14
195,3,1,3,1,3349,419,34,385,3734,6812909812.249574,752295033.0322124,64563082.75525748,687731950.2769549,7500641762.526528,0.0101522842639593,0.9898477157360406,0,0,0,Đạt,2026-06-14
196,4,1,3,1,3734,88,276,-188,3546,7500641762.526528,154872838.5989239,497247705.7824391,-342374867.1835152,7158266895.343013,0.0739153722549544,0.9260846277450456,0,0,0,Đạt,2026-06-14
197,5,1,3,1,3546,316,80,236,3782,7158266895.343013,733476494.2344478,147075192.54019034,586401301.6942575,7744668197.037271,0.0225606316976875,0.9774393683023124,0,0,0,Đạt,2026-06-14
198,6,1,3,1,3782,442,66,376,4158,7744668197.037271,1031203939.3389206,160070776.4384521,871133162.9004685,8615801359.937738,0.017451084082496,0.982548915917504,0,0,0,Đạt,2026-06-14
199,7,1,3,1,4158,597,210,387,4545,8615801359.937738,1455771910.9497385,420596660.6122538,1035175250.3374848,9650976610.275225,0.0505050505050505,0.9494949494949496,0,0,0,Đạt,2026-06-14
200,8,1,3,1,4545,469,113,356,4901,9650976610.275225,821192814.8460443,224939276.19580168,596253538.6502426,10247230148.925465,0.0248624862486248,0.9751375137513753,0,0,0,Đạt,2026-06-14
201,9,1,3,1,4901,259,102,157,5058,10247230148.925465,564699330.9968556,192293598.2845183,372405732.7123373,10619635881.637802,0.0208120791675168,0.9791879208324832,0,0,0,Đạt,2026-06-14
202,10,1,3,1,5058,144,450,-306,4752,10619635881.637802,278342275.0609752,886131118.9847641,-607788843.9237889,10011847037.714014,0.0889679715302491,0.9110320284697508,0,0,0,Đạt,2026-06-14
203,11,1,3,1,4752,297,421,-124,4628,10011847037.714014,724754791.8341901,943288783.791063,-218533991.9568728,9793313045.75714,0.0885942760942761,0.911405723905724,0,0,0,Đạt,2026-06-14
204,12,1,3,1,4628,636,380,256,4884,9793313045.75714,1058810397.004232,836508625.9264045,222301771.0778276,10015614816.834969,0.0821089023336214,0.9178910976663786,0,0,0,Đạt,2026-06-14
205,1,1,3,2,3134,224,55,169,3303,8098683147.240554,634028975.1386319,134323046.02290165,499705929.1157303,8598389076.356285,0.0175494575622208,0.9824505424377792,0,0,0,Đạt,2026-06-14
206,2,1,3,2,3303,112,309,-197,3106,8598389076.356285,301419164.796221,789993912.7775406,-488574747.9813196,8109814328.374966,0.0935513169845594,0.9064486830154406,0,0,0,Đạt,2026-06-14
207,3,1,3,2,3106,258,294,-36,3070,8109814328.374966,624342174.9808257,848588701.6634777,-224246526.682652,7885567801.692314,0.0946555054732775,0.9053444945267224,0,0,0,Đạt,2026-06-14
208,4,1,3,2,3070,361,303,58,3128,7885567801.692314,936100556.8547816,822659602.9605454,113440953.89423633,7999008755.586551,0.0986970684039088,0.9013029315960912,0,0,0,Đạt,2026-06-14
209,5,1,3,2,3128,321,207,114,3242,7999008755.586551,869007876.1190473,450244436.62089777,418763439.4981495,8417772195.084701,0.0661764705882353,0.9338235294117648,0,0,0,Đạt,2026-06-14
210,6,1,3,2,3242,235,250,-15,3227,8417772195.084701,564951096.7349299,684110049.0995497,-119158952.36461972,8298613242.720081,0.0771128932757557,0.9228871067242445,0,0,0,Đạt,2026-06-14
211,7,1,3,2,3227,312,210,102,3329,8298613242.720081,877428037.230491,438227685.7501786,439200351.4803124,8737813594.200394,0.0650759219088937,0.9349240780911064,0,0,0,Đạt,2026-06-14
212,8,1,3,2,3329,319,113,206,3535,8737813594.200394,925692944.1861264,325932874.70593333,599760069.4801931,9337573663.680588,0.0339441273655752,0.9660558726344248,0,0,0,Đạt,2026-06-14
213,9,1,3,2,3535,240,221,19,3554,9337573663.680588,708760462.1319014,521477387.7208765,187283074.41102487,9524856738.091612,0.0625176803394625,0.9374823196605376,0,0,0,Đạt,2026-06-14
214,10,1,3,2,3554,102,203,-101,3453,9524856738.091612,281264916.3474712,518397870.4078738,-237132954.06040263,9287723784.03121,0.0571187394485087,0.9428812605514912,0,0,0,Đạt,2026-06-14
215,11,1,3,2,3453,345,183,162,3615,9287723784.03121,857215589.8807535,445045765.81762254,412169824.063131,9699893608.09434,0.0529973935708079,0.947002606429192,0,0,0,Đạt,2026-06-14
216,12,1,3,2,3615,345,348,-3,3612,9699893608.09434,723511262.1358954,886053200.25168,-162541938.11578465,9537351669.978558,0.0962655601659751,0.9037344398340248,0,0,0,Đạt,2026-06-14
217,1,1,3,3,2955,329,45,284,3239,10422473455.87486,934875617.04309,142922716.26606748,791952900.7770225,11214426356.651884,0.015228426395939,0.9847715736040608,0,0,0,Đạt,2026-06-14
218,2,1,3,3,3239,314,66,248,3487,11214426356.651884,1137704770.3262377,228395048.6154716,909309721.710766,12123736078.36265,0.0203766594627971,0.9796233405372028,0,0,0,Đạt,2026-06-14
219,3,1,3,3,3487,393,237,156,3643,12123736078.36265,1453940382.1289525,897921113.4020933,556019268.726859,12679755347.089508,0.0679667335818755,0.9320332664181245,0,0,0,Đạt,2026-06-14
220,4,1,3,3,3643,199,262,-63,3580,12679755347.089508,707957621.8004912,970701137.900841,-262743516.10034975,12417011830.98916,0.071918748284381,0.928081251715619,0,0,0,Đạt,2026-06-14
221,5,1,3,3,3580,508,161,347,3927,12417011830.98916,1764741017.350429,467663135.2807473,1297077882.0696816,13714089713.05884,0.0449720670391061,0.9550279329608938,0,0,0,Đạt,2026-06-14
222,6,1,3,3,3927,347,174,173,4100,13714089713.05884,1386057140.1022282,688584256.3395882,697472883.76264,14411562596.82148,0.0443086325439266,0.9556913674560732,0,0,0,Đạt,2026-06-14
223,7,1,3,3,4100,48,256,-208,3892,14411562596.82148,157403738.96340364,782331408.5782908,-624927669.6148872,13786634927.206593,0.0624390243902439,0.937560975609756,10,0,0,Cần kiểm tra,2026-06-14
224,8,1,3,3,3892,500,92,408,4300,13786634927.206593,1924009180.7398376,359703571.8688155,1564305608.8710222,15350940536.077614,0.0236382322713257,0.9763617677286742,0,0,0,Đạt,2026-06-14
225,9,1,3,3,4300,548,205,343,4643,15350940536.077614,1578853902.6372058,666165817.8628279,912688084.774378,16263628620.851992,0.0476744186046511,0.9523255813953488,0,0,0,Đạt,2026-06-14
226,10,1,3,3,4643,183,65,118,4761,16263628620.851992,569004323.8872477,263368702.29602644,305635621.5912212,16569264242.443213,0.0139995692440232,0.9860004307559768,0,0,0,Đạt,2026-06-14
227,11,1,3,3,4761,526,305,221,4982,16569264242.443213,1565803390.1800296,1163177826.9246523,402625563.2553773,16971889805.69859,0.0640621718126444,0.9359378281873556,0,0,0,Đạt,2026-06-14
228,12,1,3,3,4982,549,288,261,5243,16971889805.69859,1704867333.0066447,1067941260.0937914,636926072.9128534,17608815878.611443,0.0578081091930951,0.9421918908069048,0,0,0,Đạt,2026-06-14
229,1,1,3,4,2041,88,121,-33,2008,8847871880.965729,325153659.0689326,612650606.9138612,-287496947.84492856,8560374933.1208,0.0592846643802057,0.9407153356197944,0,0,0,Đạt,2026-06-14
230,2,1,3,4,2008,178,144,34,2042,8560374933.1208,666546570.7340826,677352347.5679314,-10805776.833848834,8549569156.286951,0.0717131474103585,0.9282868525896414,0,0,0,Đạt,2026-06-14
231,3,1,3,4,2042,73,189,-116,1926,8549569156.286951,334673538.30080336,737879024.1685525,-403205485.8677492,8146363670.419202,0.0925563173359451,0.9074436826640548,0,0,0,Đạt,2026-06-14
232,4,1,3,4,1926,266,60,206,2132,8146363670.419202,1256973128.05818,280976903.1110586,975996224.9471216,9122359895.366323,0.0311526479750778,0.968847352024922,0,0,0,Đạt,2026-06-14
233,5,1,3,4,2132,261,162,99,2231,9122359895.366323,1223195766.883331,812855193.3676449,410340573.51568615,9532700468.88201,0.0759849906191369,0.924015009380863,0,0,0,Đạt,2026-06-14
234,6,1,3,4,2231,48,145,-97,2134,9532700468.88201,186883592.2148552,659349716.1810175,-472466123.9661623,9060234344.915848,0.0649932765575974,0.9350067234424024,0,0,0,Đạt,2026-06-14
235,7,1,3,4,2134,24,102,-78,2056,9060234344.915848,108384717.43598913,420849984.8672211,-312465267.431232,8747769077.484615,0.0477975632614807,0.9522024367385192,0,0,0,Đạt,2026-06-14
236,8,1,3,4,2056,154,54,100,2156,8747769077.484615,668677630.292682,238487707.1166645,430189923.1760175,9177959000.660631,0.0262645914396887,0.9737354085603112,0,0,0,Đạt,2026-06-14
237,9,1,3,4,2156,288,123,165,2321,9177959000.660631,1383264881.1266234,592156373.1443281,791108507.9822953,9969067508.64293,0.0570500927643784,0.9429499072356216,0,0,0,Đạt,2026-06-14
238,10,1,3,4,2321,274,27,247,2568,9969067508.64293,1136972767.312706,96102747.1516554,1040870020.1610506,11009937528.80398,0.0116329168461869,0.988367083153813,0,0,0,Đạt,2026-06-14
239,11,1,3,4,2568,121,237,-116,2452,11009937528.80398,556753387.7014465,1083992227.887804,-527238840.1863575,10482698688.617622,0.0922897196261682,0.9077102803738316,0,0,0,Đạt,2026-06-14
